inventory_id,hospital_id,component_id,blood_group,units_available,received_date,expiry_date,status
1436,4,2,A+,9,2026-05-25,2026-07-06,Expiring
1437,4,4,B-,9,2026-06-26,2026-07-01,Expired
1438,4,1,B+,1,2026-06-23,2026-07-28,Allocated
1439,4,4,A+,1,2026-06-30,2026-07-05,Expiring
1440,4,2,AB+,2,2026-06-21,2026-08-02,Available
1441,4,1,A-,2,2026-06-25,2026-07-30,Available
1442,4,1,O+,1,2026-05-31,2026-07-05,Expiring
1443,4,2,B-,2,2026-06-19,2026-07-31,Available
1444,4,3,A+,8,2026-02-25,2027-02-25,Available
1445,4,2,A+,7,2026-06-26,2026-08-07,Available
1446,4,1,B+,4,2026-06-24,2026-07-29,Available
1447,4,3,B+,9,2026-04-11,2027-04-11,Available
1448,4,2,A+,10,2026-06-30,2026-08-11,Available
1449,4,1,A+,5,2026-06-24,2026-07-29,Available
1450,4,2,B+,3,2026-06-08,2026-07-20,Available
1451,4,1,B+,10,2026-06-23,2026-07-28,Available
1452,4,2,A+,2,2026-07-01,2026-08-12,Available
1453,4,4,AB+,9,2026-07-03,2026-07-08,Expiring
1454,4,3,O+,8,2026-05-03,2027-05-03,Available
1455,4,3,A-,3,2025-12-29,2026-12-29,Available
1456,4,1,AB+,4,2026-06-24,2026-07-29,Available
1457,4,1,B+,3,2026-06-15,2026-07-20,Available
1458,4,1,O+,1,2026-06-03,2026-07-08,Expiring
1459,4,4,B+,9,2026-06-27,2026-07-02,Expired
1460,4,3,A-,7,2026-06-06,2027-06-06,Available
1461,4,3,B+,8,2026-06-11,2027-06-11,Available
1462,4,1,O-,4,2026-06-27,2026-08-01,Available
1463,4,2,AB+,10,2026-06-12,2026-07-24,Available
1464,4,2,A+,4,2026-06-06,2026-07-18,Available
1465,4,4,A+,4,2026-07-04,2026-07-09,Expiring
1466,4,4,AB+,10,2026-07-03,2026-07-08,Expiring
1467,4,4,B+,2,2026-07-05,2026-07-10,Expiring
1468,4,2,O+,3,2026-06-11,2026-07-23,Available
1469,4,4,A+,9,2026-06-28,2026-07-03,Expired
1470,4,4,B+,7,2026-06-28,2026-07-03,Expired
1471,4,1,A+,9,2026-05-31,2026-07-05,Expiring
1472,4,4,O+,9,2026-06-29,2026-07-04,Expired
1473,4,4,B-,9,2026-06-28,2026-07-03,Expired
1474,4,2,A+,10,2026-06-13,2026-07-25,Available
1475,4,3,AB-,5,2025-12-10,2026-12-10,Available
1476,4,1,B+,3,2026-06-09,2026-07-14,Available
1477,4,3,B+,3,2025-10-23,2026-10-23,Available
1478,4,1,B+,2,2026-06-22,2026-07-27,Available
1479,4,4,O-,5,2026-06-30,2026-07-05,Expiring
1480,4,1,AB+,10,2026-06-28,2026-08-02,Allocated
1481,4,4,A+,7,2026-06-29,2026-07-04,Expired
1482,4,2,B+,6,2026-06-16,2026-07-28,Available
1483,4,2,AB+,4,2026-06-04,2026-07-16,Available
1484,4,4,O+,7,2026-07-02,2026-07-07,Expiring
1485,4,3,B+,3,2025-08-13,2026-08-13,Available
1486,4,3,O+,3,2025-09-06,2026-09-06,Available
1487,4,2,A+,7,2026-06-16,2026-07-28,Available
1488,4,3,AB+,4,2026-06-27,2027-06-27,Allocated
1489,4,2,B+,8,2026-06-19,2026-07-31,Available
1490,4,2,O+,8,2026-05-21,2026-07-02,Expired
1491,4,1,B+,4,2026-06-12,2026-07-17,Available
1492,4,4,A+,1,2026-06-29,2026-07-04,Expired
1493,4,2,O+,3,2026-06-20,2026-08-01,Available
1494,4,1,B+,5,2026-06-29,2026-08-03,Available
1495,4,2,AB+,8,2026-06-13,2026-07-25,Allocated
1496,4,1,O+,2,2026-06-08,2026-07-13,Available
1497,4,4,O+,9,2026-06-30,2026-07-05,Expiring
1498,4,4,A+,8,2026-06-27,2026-07-02,Expired
1499,4,3,A+,8,2026-06-15,2027-06-15,Available
1500,4,3,AB+,4,2026-01-17,2027-01-17,Available
1501,4,3,A+,3,2025-10-19,2026-10-19,Available
1502,4,3,O+,3,2026-05-15,2027-05-15,Available
1503,4,2,A+,5,2026-05-31,2026-07-12,Available
1504,4,4,A+,4,2026-06-27,2026-07-02,Expired
1505,4,4,A-,9,2026-06-25,2026-06-30,Expired
1506,4,3,A+,1,2025-12-27,2026-12-27,Available
1507,4,3,A+,10,2026-01-15,2027-01-15,Available
1508,4,3,O+,6,2025-08-21,2026-08-21,Available
1509,4,3,O+,9,2026-06-09,2027-06-09,Available
1510,4,3,B+,8,2025-11-23,2026-11-23,Available
1511,4,2,A+,1,2026-06-03,2026-07-15,Available
1512,4,2,A+,10,2026-05-31,2026-07-12,Available
1513,4,4,O+,7,2026-07-03,2026-07-08,Expiring
1514,4,1,B-,8,2026-06-14,2026-07-19,Available
1515,4,3,A+,5,2025-08-14,2026-08-14,Available
1516,4,1,B+,2,2026-06-23,2026-07-28,Available
1517,4,1,A+,7,2026-06-18,2026-07-23,Available
1518,4,2,O+,5,2026-07-03,2026-08-14,Available
1519,4,2,A+,4,2026-06-27,2026-08-08,Available
1520,4,2,A-,7,2026-06-23,2026-08-04,Available
1521,5,1,B+,7,2026-06-26,2026-07-31,Available
1522,5,3,O-,4,2026-02-25,2027-02-25,Available
1523,5,3,A+,3,2026-06-02,2027-06-02,Available
1524,5,1,B-,8,2026-06-19,2026-07-24,Available
1525,5,2,A-,8,2026-06-21,2026-08-02,Allocated
1526,5,4,AB+,8,2026-07-03,2026-07-08,Expiring
1527,5,4,A+,2,2026-07-04,2026-07-09,Expiring
1528,5,4,B+,8,2026-06-25,2026-06-30,Expired
1529,5,3,A+,10,2026-01-11,2027-01-11,Available
1530,5,2,A+,8,2026-06-12,2026-07-24,Allocated
1531,5,3,B+,10,2026-02-23,2027-02-23,Available
1532,5,1,A+,6,2026-06-14,2026-07-19,Available
1533,5,4,B+,10,2026-06-25,2026-06-30,Expired
1534,5,2,B+,5,2026-06-02,2026-07-14,Available
1535,5,1,B+,4,2026-06-20,2026-07-25,Available
1536,5,2,AB+,8,2026-06-08,2026-07-20,Available
1537,5,2,O+,5,2026-06-03,2026-07-15,Available
1538,5,2,A+,7,2026-05-20,2026-07-01,Expired
1539,5,4,O+,10,2026-07-05,2026-07-10,Expiring
1540,5,1,O+,5,2026-06-16,2026-07-21,Available
1541,5,4,B+,9,2026-07-03,2026-07-08,Expiring
1542,5,3,B-,4,2026-03-13,2027-03-13,Available
1543,5,4,A+,8,2026-07-02,2026-07-07,Expiring
1544,5,2,B+,2,2026-06-26,2026-08-07,Available
1545,5,1,O+,6,2026-06-03,2026-07-08,Expiring
1546,5,3,B-,7,2025-12-06,2026-12-06,Available
1547,5,4,A+,5,2026-06-30,2026-07-05,Expiring
1548,5,3,O+,4,2026-05-25,2027-05-25,Available
1549,5,2,B+,2,2026-06-05,2026-07-17,Available
1550,5,4,AB+,7,2026-07-05,2026-07-10,Expiring
1551,5,3,A+,7,2025-12-10,2026-12-10,Available
1552,5,4,AB+,1,2026-06-28,2026-07-03,Expired
1553,5,4,A+,6,2026-06-30,2026-07-05,Expiring
1554,5,4,O+,5,2026-07-04,2026-07-09,Expiring
1555,5,2,O-,8,2026-06-20,2026-08-01,Available
1556,5,2,B+,7,2026-06-04,2026-07-16,Available
1557,5,2,AB+,7,2026-06-10,2026-07-22,Available
1558,5,3,A+,4,2026-02-09,2027-02-09,Available
1559,5,4,A+,6,2026-07-03,2026-07-08,Expiring
1560,5,1,A+,10,2026-06-25,2026-07-30,Available
1561,5,3,A+,2,2025-12-25,2026-12-25,Available
1562,5,2,A+,1,2026-06-30,2026-08-11,Available
1563,5,4,B+,8,2026-06-29,2026-07-04,Expired
1564,5,3,AB+,3,2026-05-19,2027-05-19,Allocated
1565,5,4,A+,8,2026-07-05,2026-07-10,Expiring
1566,5,1,A+,1,2026-06-24,2026-07-29,Available
1567,5,3,B+,6,2025-12-30,2026-12-30,Available
1568,5,4,A-,1,2026-07-04,2026-07-09,Expiring
1569,5,2,AB-,5,2026-06-25,2026-08-06,Available
1570,5,1,AB+,10,2026-07-03,2026-08-07,Available
1571,5,2,O-,10,2026-07-03,2026-08-14,Available
1572,5,1,B+,3,2026-06-23,2026-07-28,Available
1573,5,2,B-,2,2026-06-04,2026-07-16,Available
1574,5,1,B+,10,2026-06-17,2026-07-22,Available
1575,5,3,B+,10,2026-05-30,2027-05-30,Available
1576,5,1,A-,8,2026-07-01,2026-08-05,Available
1577,5,3,B+,3,2026-02-22,2027-02-22,Available
1578,5,3,B+,9,2025-07-12,2026-07-12,Available
1579,5,2,O+,4,2026-05-28,2026-07-09,Expiring
1580,5,1,A+,1,2026-06-17,2026-07-22,Available
1581,5,3,A+,3,2026-01-13,2027-01-13,Available
1582,5,4,B-,6,2026-06-28,2026-07-03,Expired
1583,5,1,B+,5,2026-06-03,2026-07-08,Expiring
1584,5,2,O+,7,2026-06-17,2026-07-29,Available
1585,5,3,B+,5,2026-03-07,2027-03-07,Available
1586,5,2,A+,4,2026-06-22,2026-08-03,Available
1587,5,2,O+,3,2026-05-21,2026-07-02,Expired
1588,5,3,A+,2,2026-06-17,2027-06-17,Available
1589,5,3,A+,3,2026-05-06,2027-05-06,Available
1590,5,1,O-,3,2026-06-07,2026-07-12,Available
1591,5,4,O+,5,2026-07-04,2026-07-09,Expiring
1592,5,1,A+,6,2026-06-14,2026-07-19,Available
1593,5,1,A+,7,2026-06-05,2026-07-10,Expiring
1594,5,1,B+,2,2026-06-09,2026-07-14,Allocated
1595,5,3,O+,9,2025-07-28,2026-07-28,Available
1596,5,3,B-,4,2026-02-01,2027-02-01,Available
1597,5,1,O+,6,2026-07-03,2026-08-07,Available
1598,5,1,O-,6,2026-06-23,2026-07-28,Available
1599,5,1,B+,5,2026-07-03,2026-08-07,Available
1600,5,3,A-,8,2025-10-24,2026-10-24,Available
1601,5,1,A+,6,2026-06-10,2026-07-15,Available
1602,5,3,A+,7,2026-01-19,2027-01-19,Available
1603,5,1,A+,3,2026-05-30,2026-07-04,Expired
1604,5,4,A+,3,2026-07-05,2026-07-10,Expiring
1605,5,4,B+,7,2026-07-01,2026-07-06,Expiring
1606,5,1,B-,8,2026-06-30,2026-08-04,Available
1607,5,2,A+,3,2026-06-14,2026-07-26,Available
1608,5,4,A+,4,2026-07-03,2026-07-08,Expiring
1609,5,3,A+,10,2025-10-16,2026-10-16,Available
1610,5,1,A+,4,2026-06-18,2026-07-23,Available
1611,5,2,A+,1,2026-06-09,2026-07-21,Available
1612,5,1,A+,6,2026-05-26,2026-06-30,Expired
1613,5,3,A-,6,2025-07-06,2026-07-06,Expiring
1614,5,4,A+,6,2026-06-26,2026-07-01,Expired
1615,5,1,AB-,1,2026-06-14,2026-07-19,Available
1616,5,1,A+,4,2026-06-03,2026-07-08,Expiring
1617,6,4,B+,3,2026-07-02,2026-07-07,Expiring
1618,6,2,B+,9,2026-06-14,2026-07-26,Available
1619,6,4,B+,9,2026-06-29,2026-07-04,Expired
1620,6,1,O+,10,2026-05-29,2026-07-03,Expired
1621,6,4,A+,4,2026-06-26,2026-07-01,Expired
1622,6,1,O+,1,2026-06-08,2026-07-13,Available
1623,6,4,A+,9,2026-06-26,2026-07-01,Expired
1624,6,3,A+,9,2026-02-07,2027-02-07,Allocated
1625,6,1,O+,1,2026-06-06,2026-07-11,Available
1626,6,4,A+,7,2026-07-05,2026-07-10,Expiring
1627,6,4,A-,2,2026-06-26,2026-07-01,Expired
1628,6,4,A+,7,2026-06-28,2026-07-03,Expired
1629,6,4,A+,10,2026-06-28,2026-07-03,Expired
1630,6,4,A+,4,2026-06-26,2026-07-01,Expired
1631,6,4,A+,10,2026-06-30,2026-07-05,Expiring
1632,6,1,O-,8,2026-06-21,2026-07-26,Available
1633,6,4,A+,1,2026-06-25,2026-06-30,Expired
1634,6,2,A-,10,2026-06-21,2026-08-02,Available
1635,6,1,A+,1,2026-06-19,2026-07-24,Available
1636,6,1,B+,4,2026-07-03,2026-08-07,Allocated
1637,6,4,B+,4,2026-06-28,2026-07-03,Expired
1638,6,1,A-,1,2026-06-10,2026-07-15,Available
1639,6,4,O+,5,2026-07-04,2026-07-09,Expiring
1640,6,1,B-,9,2026-06-01,2026-07-06,Expiring
1641,6,1,A+,1,2026-06-09,2026-07-14,Available
1642,6,4,B-,5,2026-06-25,2026-06-30,Expired
1643,6,3,B-,1,2025-09-01,2026-09-01,Available
1644,6,1,O+,4,2026-05-29,2026-07-03,Expired
1645,6,1,A-,9,2026-06-01,2026-07-06,Expiring
1646,6,4,B+,2,2026-07-01,2026-07-06,Expiring
1647,6,4,A+,7,2026-07-02,2026-07-07,Expiring
1648,6,4,O+,6,2026-06-27,2026-07-02,Expired
1649,6,3,O+,9,2026-04-06,2027-04-06,Available
1650,6,1,O-,7,2026-07-05,2026-08-09,Available
1651,6,4,A+,4,2026-06-25,2026-06-30,Expired
1652,6,4,O+,1,2026-06-28,2026-07-03,Expired
1653,6,2,B+,3,2026-06-29,2026-08-10,Allocated
1654,6,1,A+,3,2026-06-19,2026-07-24,Available
1655,6,2,A+,5,2026-05-24,2026-07-05,Expiring
1656,6,4,A+,3,2026-06-29,2026-07-04,Expired
1657,6,2,A+,4,2026-06-08,2026-07-20,Available
1658,6,3,A+,2,2026-01-01,2027-01-01,Available
1659,6,4,A+,5,2026-07-01,2026-07-06,Expiring
1660,6,4,B+,9,2026-06-27,2026-07-02,Expired
1661,6,4,B+,2,2026-06-25,2026-06-30,Expired
1662,6,1,AB+,3,2026-07-01,2026-08-05,Available
1663,6,1,A+,4,2026-07-05,2026-08-09,Available
1664,6,1,B+,3,2026-06-18,2026-07-23,Available
1665,6,1,A-,6,2026-06-07,2026-07-12,Available
1666,6,1,B+,8,2026-06-01,2026-07-06,Expiring
1667,6,3,A+,2,2025-10-17,2026-10-17,Available
1668,6,1,A+,5,2026-05-27,2026-07-01,Expired
1669,6,2,B+,6,2026-06-30,2026-08-11,Available
1670,6,2,AB+,3,2026-06-13,2026-07-25,Available
1671,6,1,O+,9,2026-06-23,2026-07-28,Allocated
1672,6,4,O+,10,2026-07-05,2026-07-10,Expiring
1673,6,1,O+,2,2026-06-30,2026-08-04,Available
1674,6,2,A+,3,2026-06-14,2026-07-26,Available
1675,6,4,A+,4,2026-06-27,2026-07-02,Expired
1676,6,2,A+,6,2026-06-05,2026-07-17,Available
1677,6,1,AB-,7,2026-06-11,2026-07-16,Available
1678,6,3,B+,7,2025-10-16,2026-10-16,Available
1679,6,1,B+,10,2026-06-23,2026-07-28,Available
1680,6,2,B-,2,2026-05-29,2026-07-10,Expiring
1681,6,3,B+,8,2026-03-11,2027-03-11,Available
1682,6,3,O+,7,2025-11-13,2026-11-13,Available
1683,6,4,A+,4,2026-06-30,2026-07-05,Expiring
1684,6,3,O+,1,2026-06-14,2027-06-14,Available
1685,6,4,A+,10,2026-07-05,2026-07-10,Expiring
1686,6,2,B-,1,2026-06-13,2026-07-25,Allocated
1687,6,3,O+,6,2025-12-27,2026-12-27,Available
1688,6,3,A+,6,2026-07-02,2027-07-02,Available
1689,6,4,B+,3,2026-07-04,2026-07-09,Expiring
1690,6,1,A+,10,2026-06-29,2026-08-03,Available
1691,6,4,A+,10,2026-07-04,2026-07-09,Expiring
1692,6,1,A+,8,2026-06-27,2026-08-01,Available
1693,6,3,B+,6,2025-09-26,2026-09-26,Available
1694,6,2,A+,6,2026-07-03,2026-08-14,Available
1695,6,3,A-,7,2025-10-04,2026-10-04,Available
1696,6,2,A+,1,2026-06-29,2026-08-10,Allocated
1697,6,1,A+,5,2026-06-27,2026-08-01,Available
1698,6,1,A-,5,2026-06-26,2026-07-31,Available
1699,6,3,B+,2,2025-12-07,2026-12-07,Allocated
1700,6,2,AB+,2,2026-06-12,2026-07-24,Available
1701,6,4,O+,7,2026-07-01,2026-07-06,Expiring
1702,6,4,A+,1,2026-07-05,2026-07-10,Expiring
1703,6,2,B+,6,2026-06-17,2026-07-29,Available
1704,6,2,A+,3,2026-06-30,2026-08-11,Allocated
1705,6,4,AB-,10,2026-06-26,2026-07-01,Expired
1706,6,1,A+,6,2026-06-29,2026-08-03,Available
1707,6,1,B+,6,2026-06-19,2026-07-24,Available
1708,6,2,O+,3,2026-06-28,2026-08-09,Available
1709,6,4,A+,2,2026-06-26,2026-07-01,Expired
1710,6,2,B+,1,2026-06-21,2026-08-02,Available
1711,6,4,A+,9,2026-06-27,2026-07-02,Expired
1712,6,1,B+,9,2026-06-30,2026-08-04,Allocated
1713,6,4,A+,5,2026-06-27,2026-07-02,Expired
1714,6,1,B+,5,2026-05-31,2026-07-05,Expiring
1715,6,2,AB+,7,2026-06-29,2026-08-10,Available
1716,6,3,AB+,5,2026-06-15,2027-06-15,Allocated
1717,6,2,O+,2,2026-06-09,2026-07-21,Available
1718,6,2,A+,1,2026-06-18,2026-07-30,Available
1719,6,2,A-,10,2026-06-29,2026-08-10,Available
1720,6,1,B+,1,2026-06-05,2026-07-10,Expiring
1721,6,1,O+,6,2026-06-05,2026-07-10,Expiring
1722,6,3,O+,9,2025-12-10,2026-12-10,Available
1723,6,4,B+,10,2026-07-03,2026-07-08,Expiring
1724,6,4,B+,4,2026-06-27,2026-07-02,Expired
1725,6,4,A+,6,2026-07-04,2026-07-09,Expiring
1726,6,4,A+,3,2026-07-03,2026-07-08,Expiring
1727,6,1,O+,2,2026-05-30,2026-07-04,Expired
1728,6,3,A+,1,2025-08-17,2026-08-17,Available
1729,6,2,O+,3,2026-05-20,2026-07-01,Expired
1730,6,3,A-,9,2026-04-10,2027-04-10,Available
1731,6,3,O+,1,2025-12-09,2026-12-09,Available
1732,6,2,AB-,10,2026-06-18,2026-07-30,Available
1733,6,4,A+,8,2026-07-02,2026-07-07,Expiring
1734,6,2,O+,4,2026-05-31,2026-07-12,Available
1735,6,2,B+,10,2026-06-22,2026-08-03,Available
1736,6,2,AB+,9,2026-06-23,2026-08-04,Available
1737,6,4,AB+,7,2026-07-03,2026-07-08,Expiring
1738,6,4,A+,7,2026-06-26,2026-07-01,Expired
1739,6,3,O+,5,2025-09-12,2026-09-12,Available
1740,6,4,A+,2,2026-06-26,2026-07-01,Expired
1741,6,2,A+,7,2026-05-21,2026-07-02,Expired
1742,6,3,A-,10,2026-02-25,2027-02-25,Available
1743,6,2,A+,7,2026-06-28,2026-08-09,Available
1744,6,3,B+,3,2026-02-26,2027-02-26,Available
1745,6,1,A-,2,2026-05-29,2026-07-03,Expired
1746,6,2,A+,4,2026-05-24,2026-07-05,Expiring
1747,6,2,A+,1,2026-06-27,2026-08-08,Available
1748,6,1,O+,1,2026-06-20,2026-07-25,Available
1749,6,4,B-,7,2026-06-25,2026-06-30,Expired
1750,6,1,O+,4,2026-06-27,2026-08-01,Available
1751,6,3,B+,10,2026-05-09,2027-05-09,Available
1752,6,2,A+,2,2026-06-22,2026-08-03,Available
1753,6,4,B-,7,2026-07-05,2026-07-10,Expiring
1754,6,3,A-,6,2026-05-12,2027-05-12,Available
1755,6,3,O+,3,2026-04-23,2027-04-23,Available
1756,6,2,B+,6,2026-06-28,2026-08-09,Available
1757,6,1,A+,7,2026-06-09,2026-07-14,Available
1758,6,1,A-,8,2026-06-18,2026-07-23,Available
1759,6,4,A+,3,2026-06-25,2026-06-30,Expired
1760,6,1,AB-,7,2026-06-22,2026-07-27,Available
1761,6,4,O+,4,2026-06-25,2026-06-30,Expired
1762,6,3,A+,8,2025-10-28,2026-10-28,Allocated
1763,6,2,A-,1,2026-06-08,2026-07-20,Available
1764,6,2,B-,8,2026-06-08,2026-07-20,Available
1765,6,3,B+,8,2026-06-05,2027-06-05,Available
1766,6,4,A+,7,2026-07-02,2026-07-07,Expiring
1767,6,2,A+,5,2026-06-28,2026-08-09,Available
1768,6,2,B-,3,2026-06-18,2026-07-30,Available
1769,6,1,O+,8,2026-07-05,2026-08-09,Available
1770,6,4,O+,2,2026-06-27,2026-07-02,Expired
1771,6,4,B+,8,2026-06-26,2026-07-01,Expired
1772,6,3,B+,5,2026-01-08,2027-01-08,Available
1773,6,2,A-,4,2026-06-07,2026-07-19,Available
1774,6,2,B+,8,2026-06-18,2026-07-30,Allocated
1775,6,1,B+,3,2026-06-18,2026-07-23,Available
1776,6,1,O+,3,2026-06-07,2026-07-12,Available
1777,6,2,O-,8,2026-06-20,2026-08-01,Available
1778,6,1,B-,9,2026-05-31,2026-07-05,Expiring
1779,6,1,B-,2,2026-06-26,2026-07-31,Available
1780,6,3,A+,9,2025-12-28,2026-12-28,Available
1781,6,1,B+,5,2026-06-29,2026-08-03,Available
1782,6,2,B+,5,2026-06-02,2026-07-14,Available
1783,6,3,B+,2,2026-06-25,2027-06-25,Available
1784,6,4,O+,4,2026-07-04,2026-07-09,Expiring
1785,6,3,O+,5,2026-02-11,2027-02-11,Available
1786,6,4,O+,9,2026-06-25,2026-06-30,Expired
1787,6,2,A+,10,2026-05-27,2026-07-08,Expiring
1788,6,2,A+,3,2026-06-02,2026-07-14,Available
1789,6,3,A+,1,2025-10-08,2026-10-08,Available
1790,6,2,A+,6,2026-07-04,2026-08-15,Available
1791,6,2,B+,7,2026-05-31,2026-07-12,Available
1792,6,3,A-,8,2026-07-05,2027-07-05,Available
1793,6,3,B+,5,2026-05-11,2027-05-11,Available
1794,6,2,AB+,5,2026-06-08,2026-07-20,Available
1795,6,3,B+,10,2026-02-16,2027-02-16,Available
1796,6,3,B-,10,2025-12-12,2026-12-12,Available
1797,6,4,A-,2,2026-06-30,2026-07-05,Expiring
1798,6,4,B+,8,2026-06-29,2026-07-04,Expired
1799,6,4,B-,4,2026-06-26,2026-07-01,Expired
1800,6,2,O+,6,2026-06-20,2026-08-01,Available
1801,6,4,O+,6,2026-06-30,2026-07-05,Expiring
1802,6,3,A+,4,2025-11-06,2026-11-06,Available
1803,6,1,A+,4,2026-06-04,2026-07-09,Expiring
1804,6,4,A+,9,2026-06-29,2026-07-04,Expired
1805,6,4,O-,2,2026-07-05,2026-07-10,Expiring
1806,6,4,AB+,10,2026-07-04,2026-07-09,Expiring
1807,6,3,B+,4,2026-04-26,2027-04-26,Available
1808,6,1,B+,4,2026-07-03,2026-08-07,Available
1809,6,4,A-,2,2026-06-27,2026-07-02,Expired
1810,6,3,O+,9,2026-05-14,2027-05-14,Available
1811,6,3,A+,4,2026-04-27,2027-04-27,Available
1812,6,3,O+,6,2026-03-16,2027-03-16,Available
1813,6,1,A+,1,2026-06-19,2026-07-24,Allocated
1814,6,4,A+,2,2026-06-29,2026-07-04,Expired
1815,6,2,O+,10,2026-06-18,2026-07-30,Available
1816,6,4,O+,2,2026-07-02,2026-07-07,Expiring
1817,6,4,B+,4,2026-06-30,2026-07-05,Expiring
1818,6,1,A+,2,2026-05-27,2026-07-01,Expired
1819,6,4,B-,5,2026-07-04,2026-07-09,Expiring
1820,6,1,A+,9,2026-05-28,2026-07-02,Expired
1821,6,2,B+,4,2026-05-19,2026-06-30,Expired
1822,6,3,A+,8,2026-06-13,2027-06-13,Available
1823,6,3,A-,3,2025-10-01,2026-10-01,Available
1824,6,3,A+,1,2025-07-14,2026-07-14,Allocated
1825,6,3,B+,4,2025-10-28,2026-10-28,Available
1826,6,3,B+,2,2026-01-17,2027-01-17,Available
1827,6,2,A+,4,2026-05-29,2026-07-10,Expiring
1828,6,2,O+,5,2026-05-30,2026-07-11,Available
1829,6,2,A+,6,2026-05-22,2026-07-03,Expired
1830,6,4,B-,8,2026-06-30,2026-07-05,Expiring
1831,6,3,B-,3,2025-09-24,2026-09-24,Available
1832,6,3,B-,10,2026-05-17,2027-05-17,Available
1833,6,1,AB+,4,2026-06-18,2026-07-23,Available
1834,6,1,B+,4,2026-06-25,2026-07-30,Available
1835,6,1,A-,4,2026-06-24,2026-07-29,Available
1836,6,4,A+,3,2026-07-02,2026-07-07,Expiring
1837,6,2,B+,8,2026-06-17,2026-07-29,Available
1838,6,3,B+,4,2025-11-17,2026-11-17,Available
1839,6,1,AB+,2,2026-07-03,2026-08-07,Available
1840,6,4,B+,6,2026-07-02,2026-07-07,Expiring
1841,6,2,B-,5,2026-05-26,2026-07-07,Expiring
1842,6,2,O+,7,2026-05-23,2026-07-04,Expired
1843,6,2,AB+,2,2026-06-26,2026-08-07,Available
1844,6,1,B+,8,2026-06-25,2026-07-30,Available
1845,6,2,A+,6,2026-06-25,2026-08-06,Available
1846,6,4,O+,7,2026-07-03,2026-07-08,Expiring
1847,6,1,A+,2,2026-06-29,2026-08-03,Available
1848,6,4,O+,2,2026-07-02,2026-07-07,Expiring
1849,6,3,A+,7,2026-04-18,2027-04-18,Available
1850,6,3,A+,3,2026-03-10,2027-03-10,Available
1851,6,1,A-,9,2026-06-02,2026-07-07,Expiring
1852,6,1,A+,10,2026-06-02,2026-07-07,Expiring
1853,6,1,A-,6,2026-05-29,2026-07-03,Expired
1854,6,1,B+,3,2026-06-07,2026-07-12,Available
1855,6,4,A+,9,2026-06-26,2026-07-01,Expired
1856,6,3,A+,10,2025-08-01,2026-08-01,Available
1857,6,3,A+,7,2025-11-18,2026-11-18,Available
1858,6,3,O-,5,2025-11-20,2026-11-20,Available
1859,6,1,A+,4,2026-05-28,2026-07-02,Expired
1860,6,2,A+,1,2026-05-20,2026-07-01,Expired
1861,6,4,A+,7,2026-07-02,2026-07-07,Expiring
1862,6,4,B+,7,2026-07-01,2026-07-06,Expiring
1863,6,3,A-,8,2025-10-04,2026-10-04,Allocated
1864,6,1,AB+,2,2026-05-29,2026-07-03,Expired
1865,6,3,A+,3,2025-07-15,2026-07-15,Allocated
1866,6,2,A+,9,2026-06-21,2026-08-02,Allocated
1867,6,1,A-,9,2026-06-28,2026-08-02,Available
1868,6,2,O+,10,2026-05-25,2026-07-06,Expiring
1869,6,2,B+,3,2026-05-21,2026-07-02,Expired
1870,6,1,B+,9,2026-07-02,2026-08-06,Available
1871,6,2,O+,3,2026-06-21,2026-08-02,Available
1872,6,1,A+,9,2026-07-02,2026-08-06,Available
1873,6,3,B-,2,2025-09-30,2026-09-30,Available
1874,6,1,B+,2,2026-05-31,2026-07-05,Expiring
1875,6,3,B+,9,2026-01-13,2027-01-13,Available
1876,6,1,O+,5,2026-06-19,2026-07-24,Available
1877,6,1,O+,3,2026-06-27,2026-08-01,Available
1878,6,2,A+,4,2026-06-04,2026-07-16,Available
1879,6,4,B+,2,2026-07-02,2026-07-07,Expiring
1880,6,1,B+,3,2026-06-02,2026-07-07,Expiring
1881,6,3,A+,8,2025-08-20,2026-08-20,Available
1882,6,3,B-,9,2025-07-01,2026-07-01,Expired
1883,6,2,A+,6,2026-06-30,2026-08-11,Available
1884,6,1,B+,6,2026-06-18,2026-07-23,Available
1885,6,2,A+,1,2026-07-05,2026-08-16,Available
1886,6,4,B+,1,2026-07-05,2026-07-10,Expiring
1887,6,3,AB+,6,2026-05-24,2027-05-24,Available
1888,6,1,A+,10,2026-05-26,2026-06-30,Expired
1889,6,1,B+,2,2026-06-30,2026-08-04,Available
1890,6,1,O+,2,2026-06-05,2026-07-10,Expiring
1891,6,3,O+,9,2025-11-23,2026-11-23,Available
1892,6,4,A-,10,2026-07-05,2026-07-10,Expiring
1893,6,4,A-,3,2026-07-05,2026-07-10,Expiring
1894,6,1,B+,6,2026-06-13,2026-07-18,Available
1895,6,3,O+,9,2026-05-08,2027-05-08,Available
1896,6,2,B+,5,2026-06-17,2026-07-29,Available
1897,6,3,B-,3,2025-09-29,2026-09-29,Available
1898,6,4,A-,9,2026-06-26,2026-07-01,Expired
1899,6,1,A+,5,2026-06-05,2026-07-10,Expiring
1900,6,3,A+,9,2025-10-27,2026-10-27,Allocated
1901,6,4,AB+,3,2026-07-04,2026-07-09,Expiring
1902,6,1,A-,5,2026-06-24,2026-07-29,Available
1903,6,3,O+,6,2026-06-14,2027-06-14,Available
